"Name","MEDDRA_prefLabel","identical","MEDDRA_ID","url","classified_as","classified_as_ID","classifies","classifies_ID","subclassof","subclassof_ID"
"Electrocardiogram QT corrected interval prolonged","Electrocardiogram QT corrected interval prolonged",TRUE,10014383,"http://purl.bioontology.org/ontology/MEDDRA/10014383","Electrocardiogram QT prolonged","10014387",NA,NA,NA,NA
"Oxygen supplementation","Oxygen supplementation",TRUE,10050322,"http://purl.bioontology.org/ontology/MEDDRA/10050322","Oxygen therapy","10078798",NA,NA,NA,NA
"Cardiac enzymes normal","Cardiac enzymes normal",TRUE,10007549,"http://purl.bioontology.org/ontology/MEDDRA/10007549","Myocardial necrosis marker normal","10075212",NA,NA,NA,NA
"Urine human chorionic gonadotropin positive","Urine human chorionic gonadotropin positive",TRUE,10056483,"http://purl.bioontology.org/ontology/MEDDRA/10056483","Human chorionic gonadotropin positive","10071335",NA,NA,NA,NA
"Skin laceration","Skin laceration",TRUE,10058818,"http://purl.bioontology.org/ontology/MEDDRA/10058818","Laceration","10023572",NA,NA,NA,NA
"Diagnostic procedure","Diagnostic procedure",TRUE,10061816,"http://purl.bioontology.org/ontology/MEDDRA/10061816",NA,NA,"Diagnostic procedure NOS","10048739","Investigations NEC","10022892"
"Conjunctivitis infective","Conjunctivitis infective",TRUE,10010742,"http://purl.bioontology.org/ontology/MEDDRA/10010742","Conjunctivitis","10010741",NA,NA,NA,NA
"Pitting oedema","Pitting oedema",TRUE,10035076,"http://purl.bioontology.org/ontology/MEDDRA/10035076","Oedema","10030095",NA,NA,NA,NA
"Intubation","Intubation",TRUE,10022860,"http://purl.bioontology.org/ontology/MEDDRA/10022860","Endotracheal intubation","10067450",NA,NA,NA,NA
"Urobilin urine absent","Urobilin urine absent",TRUE,10053124,"http://purl.bioontology.org/ontology/MEDDRA/10053124","Urobilinogen urine decreased","10070480",NA,NA,NA,NA
"Genital pruritus female","Genital pruritus female",TRUE,10018172,"http://purl.bioontology.org/ontology/MEDDRA/10018172","Pruritus genital","10037093",NA,NA,NA,NA
"Cold compress therapy","Cold compress therapy",TRUE,10052930,"http://purl.bioontology.org/ontology/MEDDRA/10052930","Cooling therapy","10079482",NA,NA,NA,NA
"Bacterial culture negative","Bacterial culture negative",TRUE,10058587,"http://purl.bioontology.org/ontology/MEDDRA/10058587","Bacterial test negative","10065004",NA,NA,NA,NA
"Bacterial culture","Bacterial culture",TRUE,10058586,"http://purl.bioontology.org/ontology/MEDDRA/10058586","Bacterial test","10068074",NA,NA,NA,NA
"Virus culture","Virus culture",TRUE,10058584,"http://purl.bioontology.org/ontology/MEDDRA/10058584","Viral test","10062358",NA,NA,NA,NA
"Bacteria stool identified","Bacteria stool identified",TRUE,10060977,"http://purl.bioontology.org/ontology/MEDDRA/10060977","Bacterial test positive","10059421",NA,NA,NA,NA
"Blood amylase","Blood amylase",TRUE,10005326,"http://purl.bioontology.org/ontology/MEDDRA/10005326","Amylase","10002013",NA,NA,NA,NA
"Sleep phase rhythm disturbance","Sleep phase rhythm disturbance",TRUE,10041003,"http://purl.bioontology.org/ontology/MEDDRA/10041003","Irregular sleep wake rhythm disorder","10080301",NA,NA,NA,NA
"Influenza serology","Influenza serology",TRUE,10060063,"http://purl.bioontology.org/ontology/MEDDRA/10060063","Influenza virus test","10070715",NA,NA,NA,NA
"VIIth nerve paralysis","VIIth nerve paralysis",TRUE,10050040,"http://purl.bioontology.org/ontology/MEDDRA/10050040","Facial paralysis","10016062",NA,NA,NA,NA
"Herpes zoster ophthalmic","Herpes zoster ophthalmic",TRUE,10019983,"http://purl.bioontology.org/ontology/MEDDRA/10019983","Ophthalmic herpes zoster","10030865",NA,NA,NA,NA
"Urine human chorionic gonadotropin","Urine human chorionic gonadotropin",TRUE,10056469,"http://purl.bioontology.org/ontology/MEDDRA/10056469","Human chorionic gonadotropin","10071325",NA,NA,NA,NA
"Syphilis test positive","Syphilis test positive",TRUE,10051317,"http://purl.bioontology.org/ontology/MEDDRA/10051317","Treponema test positive","10070158",NA,NA,NA,NA
"Pharyngolaryngeal discomfort","Pharyngolaryngeal discomfort",TRUE,10065968,"http://purl.bioontology.org/ontology/MEDDRA/10065968","Laryngeal discomfort","10054115",NA,NA,NA,NA
"Fungus culture positive","Fungus culture positive",TRUE,10053852,"http://purl.bioontology.org/ontology/MEDDRA/10053852","Fungal test positive","10059423",NA,NA,NA,NA
"Clostridium difficile toxin test","Clostridium difficile toxin test",TRUE,10049487,"http://purl.bioontology.org/ontology/MEDDRA/10049487","Clostridium test","10070270",NA,NA,NA,NA
"Anti-HBs antibody negative","Anti-HBs antibody negative",TRUE,10052028,"http://purl.bioontology.org/ontology/MEDDRA/10052028","Hepatitis B surface antibody negative","10071347",NA,NA,NA,NA
"Tuberculosis skin test positive","Tuberculosis skin test positive",TRUE,10066078,"http://purl.bioontology.org/ontology/MEDDRA/10066078","Tuberculin test positive","10044728",NA,NA,NA,NA
"Bowel sounds abnormal","Bowel sounds abnormal",TRUE,10006057,"http://purl.bioontology.org/ontology/MEDDRA/10006057","Gastrointestinal sounds abnormal","10067715",NA,NA,NA,NA
"Foreign body trauma","Foreign body trauma",TRUE,10017051,"http://purl.bioontology.org/ontology/MEDDRA/10017051","Foreign body","10070245",NA,NA,NA,NA
"Fungus stool identified","Fungus stool identified",TRUE,10061162,"http://purl.bioontology.org/ontology/MEDDRA/10061162","Fungal test positive","10059423",NA,NA,NA,NA
"Expired drug administered","Expired drug administered",TRUE,10066434,"http://purl.bioontology.org/ontology/MEDDRA/10066434","Expired product administered","10074902",NA,NA,NA,NA
"Diabetes mellitus insulin-dependent","Diabetes mellitus insulin-dependent",TRUE,10012608,"http://purl.bioontology.org/ontology/MEDDRA/10012608","Type 1 diabetes mellitus","10067584",NA,NA,NA,NA
"Fat atrophy","Fat atrophy",TRUE,10016241,"http://purl.bioontology.org/ontology/MEDDRA/10016241","Lipoatrophy","10024604",NA,NA,NA,NA
"Brain damage","Brain damage",TRUE,10056389,"http://purl.bioontology.org/ontology/MEDDRA/10056389","Brain injury","10067967",NA,NA,NA,NA
"Streptococcal identification test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blood human chorionic gonadotropin decreased","Blood human chorionic gonadotropin decreased",TRUE,10054026,"http://purl.bioontology.org/ontology/MEDDRA/10054026","Human chorionic gonadotropin decreased","10071331",NA,NA,NA,NA
"Bacteria urine identified","Bacteria urine identified",TRUE,10061678,"http://purl.bioontology.org/ontology/MEDDRA/10061678","Bacterial test positive","10059421",NA,NA,NA,NA
"Frustration","Frustration",TRUE,10064862,"http://purl.bioontology.org/ontology/MEDDRA/10064862","Frustration tolerance decreased","10077753",NA,NA,NA,NA
"Anoxic encephalopathy","Anoxic encephalopathy",TRUE,10050750,"http://purl.bioontology.org/ontology/MEDDRA/10050750","Hypoxic-ischaemic encephalopathy","10070511",NA,NA,NA,NA
"Blighted ovum","Blighted ovum",TRUE,10005160,"http://purl.bioontology.org/ontology/MEDDRA/10005160","Anembryonic gestation","10079814",NA,NA,NA,NA
"Bacteria stool test","Bacteria stool test",TRUE,10059960,"http://purl.bioontology.org/ontology/MEDDRA/10059960","Bacterial test","10068074",NA,NA,NA,NA
"Social phobia","Social phobia",TRUE,10041250,"http://purl.bioontology.org/ontology/MEDDRA/10041250","Social anxiety disorder","10041242",NA,NA,NA,NA
"Viral DNA test positive","Viral DNA test positive",TRUE,10063306,"http://purl.bioontology.org/ontology/MEDDRA/10063306","Viral test positive","10059424",NA,NA,NA,NA
"Poliovirus serology","Poliovirus serology",TRUE,10060193,"http://purl.bioontology.org/ontology/MEDDRA/10060193","Poliovirus test","10070368",NA,NA,NA,NA
"Parvovirus B19 serology negative","Parvovirus B19 serology negative",TRUE,10060147,"http://purl.bioontology.org/ontology/MEDDRA/10060147","Parvovirus B19 test negative","10070365",NA,NA,NA,NA
"Blood human chorionic gonadotropin abnormal","Blood human chorionic gonadotropin abnormal",TRUE,10054028,"http://purl.bioontology.org/ontology/MEDDRA/10054028","Human chorionic gonadotropin abnormal","10071330",NA,NA,NA,NA
"Herpes simplex serology","Herpes simplex serology",TRUE,10062596,"http://purl.bioontology.org/ontology/MEDDRA/10062596","Herpes simplex test","10077968",NA,NA,NA,NA
"Pharmaceutical product complaint","Pharmaceutical product complaint",TRUE,10051327,"http://purl.bioontology.org/ontology/MEDDRA/10051327","Product quality issue","10069327",NA,NA,NA,NA
"Chlamydia serology","Chlamydia serology",TRUE,10062672,"http://purl.bioontology.org/ontology/MEDDRA/10062672","Chlamydia test","10070272",NA,NA,NA,NA
"Urine human chorionic gonadotropin negative","Urine human chorionic gonadotropin negative",TRUE,10056482,"http://purl.bioontology.org/ontology/MEDDRA/10056482","Human chorionic gonadotropin negative","10071333",NA,NA,NA,NA
"Foetal movements decreased","Foetal movements decreased",TRUE,10016866,"http://purl.bioontology.org/ontology/MEDDRA/10016866","Foetal hypokinesia","10068461",NA,NA,NA,NA
"Syphilis test","Syphilis test",TRUE,10061375,"http://purl.bioontology.org/ontology/MEDDRA/10061375","Treponema test","10070401",NA,NA,NA,NA
"Virus culture negative","Virus culture negative",TRUE,10058585,"http://purl.bioontology.org/ontology/MEDDRA/10058585","Viral test negative","10062362",NA,NA,NA,NA
"Sperm count decreased","Sperm count decreased",TRUE,10041481,"http://purl.bioontology.org/ontology/MEDDRA/10041481","Sperm concentration decreased","10070925",NA,NA,NA,NA
"Vaginal burning sensation","Vaginal burning sensation",TRUE,10050023,"http://purl.bioontology.org/ontology/MEDDRA/10050023","Vulvovaginal burning sensation","10067641",NA,NA,NA,NA
"No adverse reaction","No adverse reaction",TRUE,10067483,"http://purl.bioontology.org/ontology/MEDDRA/10067483","No adverse event","10067482",NA,NA,NA,NA
"Pertussis identification test positive","Pertussis identification test positive",TRUE,10064628,"http://purl.bioontology.org/ontology/MEDDRA/10064628","Bordetella test positive","10070010",NA,NA,NA,NA
"Cytomegalovirus serology","Cytomegalovirus serology",TRUE,10061805,"http://purl.bioontology.org/ontology/MEDDRA/10061805","Cytomegalovirus test","10061806",NA,NA,NA,NA
"Acute tonsillitis","Acute tonsillitis",TRUE,10001093,"http://purl.bioontology.org/ontology/MEDDRA/10001093","Tonsillitis","10044008",NA,NA,NA,NA
"Blood human chorionic gonadotropin","Blood human chorionic gonadotropin",TRUE,10054029,"http://purl.bioontology.org/ontology/MEDDRA/10054029","Human chorionic gonadotropin","10071325",NA,NA,NA,NA
"Blood human chorionic gonadotropin increased","Blood human chorionic gonadotropin increased",TRUE,10054012,"http://purl.bioontology.org/ontology/MEDDRA/10054012","Human chorionic gonadotropin increased","10071332",NA,NA,NA,NA
"Incorrect storage of drug","Incorrect storage of drug",TRUE,10064941,"http://purl.bioontology.org/ontology/MEDDRA/10064941","Product storage error","10079843",NA,NA,NA,NA
"Chorioamnionitis","Chorioamnionitis",TRUE,10008755,"http://purl.bioontology.org/ontology/MEDDRA/10008755","Amniotic cavity infection","10060937",NA,NA,NA,NA
"Nodule on extremity","Nodule on extremity",TRUE,10050690,"http://purl.bioontology.org/ontology/MEDDRA/10050690","Nodule","10054107",NA,NA,NA,NA
"Intercostal retraction","Intercostal retraction",TRUE,10022533,"http://purl.bioontology.org/ontology/MEDDRA/10022533","Use of accessory respiratory muscles","10069555",NA,NA,NA,NA
"Methicillin-resistant staphylococcal aureus test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bacteria urine","Bacteria urine",TRUE,10060857,"http://purl.bioontology.org/ontology/MEDDRA/10060857","Bacterial test","10068074",NA,NA,NA,NA
"Mycoplasma serology","Mycoplasma serology",TRUE,10062670,"http://purl.bioontology.org/ontology/MEDDRA/10062670","Mycoplasma test","10070411",NA,NA,NA,NA
"No therapeutic response","No therapeutic response",TRUE,10063670,"http://purl.bioontology.org/ontology/MEDDRA/10063670","Therapy non-responder","10051082",NA,NA,NA,NA
"Enterovirus serology test negative","Enterovirus serology test negative",TRUE,10058593,"http://purl.bioontology.org/ontology/MEDDRA/10058593","Enterovirus test negative","10070397",NA,NA,NA,NA
"Pneumonia primary atypical","Pneumonia primary atypical",TRUE,10035730,"http://purl.bioontology.org/ontology/MEDDRA/10035730","Atypical pneumonia","10003757",NA,NA,NA,NA
"Ehrlichia serology","Ehrlichia serology",TRUE,10063297,"http://purl.bioontology.org/ontology/MEDDRA/10063297","Ehrlichia test","10070399",NA,NA,NA,NA
"Therapeutic agent toxicity","Therapeutic agent toxicity",TRUE,10043408,"http://purl.bioontology.org/ontology/MEDDRA/10043408","Toxicity to various agents","10070863",NA,NA,NA,NA
"Urticaria generalised","Urticaria generalised",TRUE,10052569,"http://purl.bioontology.org/ontology/MEDDRA/10052569","Urticaria","10046735",NA,NA,NA,NA
"Neuromyelitis optica","Neuromyelitis optica",TRUE,10029322,"http://purl.bioontology.org/ontology/MEDDRA/10029322","Neuromyelitis optica spectrum disorder","10077875",NA,NA,NA,NA
"Virus serology test negative","Virus serology test negative",TRUE,10058583,"http://purl.bioontology.org/ontology/MEDDRA/10058583","Viral test negative","10062362",NA,NA,NA,NA
"Bacterial DNA test positive","Bacterial DNA test positive",TRUE,10063304,"http://purl.bioontology.org/ontology/MEDDRA/10063304","Bacterial test positive","10059421",NA,NA,NA,NA
"Methicillin-resistant staphylococcal aureus test positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Intestinal functional disorder","Intestinal functional disorder",TRUE,10061247,"http://purl.bioontology.org/ontology/MEDDRA/10061247","Functional gastrointestinal disorder","10071275",NA,NA,NA,NA
"Clostridium difficile sepsis","Clostridium difficile sepsis",TRUE,10054177,"http://purl.bioontology.org/ontology/MEDDRA/10054177","Clostridial sepsis","10078496",NA,NA,NA,NA
"Asperger's disorder","Asperger's disorder",TRUE,10003484,"http://purl.bioontology.org/ontology/MEDDRA/10003484","Autism spectrum disorder","10063844",NA,NA,NA,NA
"Radiculitis","Radiculitis",TRUE,10061928,"http://purl.bioontology.org/ontology/MEDDRA/10061928","Radiculopathy","10037779",NA,NA,NA,NA
"Enterovirus serology test","Enterovirus serology test",TRUE,10052056,"http://purl.bioontology.org/ontology/MEDDRA/10052056","Enterovirus test","10070396",NA,NA,NA,NA
"Drug exposure via breast milk","Drug exposure via breast milk",TRUE,10051075,"http://purl.bioontology.org/ontology/MEDDRA/10051075","Exposure during breast feeding","10071402",NA,NA,NA,NA
"Whiplash injury","Whiplash injury",TRUE,10047929,"http://purl.bioontology.org/ontology/MEDDRA/10047929","Post-traumatic neck syndrome","10071366",NA,NA,NA,NA
"Helicobacter pylori identification test negative","Helicobacter pylori identification test negative",TRUE,10063594,"http://purl.bioontology.org/ontology/MEDDRA/10063594","Helicobacter test negative","10070409",NA,NA,NA,NA
"Helicobacter pylori identification test","Helicobacter pylori identification test",TRUE,10063592,"http://purl.bioontology.org/ontology/MEDDRA/10063592","Helicobacter test","10070400",NA,NA,NA,NA
"Dyshidrosis","Dyshidrosis",TRUE,10013912,"http://purl.bioontology.org/ontology/MEDDRA/10013912","Dyshidrotic eczema","10013913",NA,NA,NA,NA
"Scintigraphy","Scintigraphy",TRUE,10050728,"http://purl.bioontology.org/ontology/MEDDRA/10050728","Radioisotope scan","10061478",NA,NA,NA,NA
"Global amnesia","Global amnesia",TRUE,10058669,"http://purl.bioontology.org/ontology/MEDDRA/10058669","Amnesia","10001949",NA,NA,NA,NA
"Joint sprain","Joint sprain",TRUE,10023229,"http://purl.bioontology.org/ontology/MEDDRA/10023229","Ligament sprain","10024453",NA,NA,NA,NA
"Bronchopneumonia","Bronchopneumonia",TRUE,10006469,"http://purl.bioontology.org/ontology/MEDDRA/10006469","Pneumonia","10035664",NA,NA,NA,NA
"Open wound","Open wound",TRUE,10058834,"http://purl.bioontology.org/ontology/MEDDRA/10058834","Wound","10052428",NA,NA,NA,NA
"Hip dysplasia","Hip dysplasia",TRUE,10063175,"http://purl.bioontology.org/ontology/MEDDRA/10063175","Developmental hip dysplasia","10073767",NA,NA,NA,NA
"Pregnancy induced hypertension","Pregnancy induced hypertension",TRUE,10036563,"http://purl.bioontology.org/ontology/MEDDRA/10036563","Gestational hypertension","10070538",NA,NA,NA,NA
"Cytomegalovirus antibody negative","Cytomegalovirus antibody negative",TRUE,10060189,"http://purl.bioontology.org/ontology/MEDDRA/10060189","Cytomegalovirus test negative","10051622",NA,NA,NA,NA
"Methicillin-resistant staphylococcal aureus test negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Self mutilation","Self mutilation",TRUE,10039926,"http://purl.bioontology.org/ontology/MEDDRA/10039926","Intentional self-injury","10022524",NA,NA,NA,NA
"Virus culture positive","Virus culture positive",TRUE,10058573,"http://purl.bioontology.org/ontology/MEDDRA/10058573","Viral test positive","10059424",NA,NA,NA,NA
"Virus serology test positive","Virus serology test positive",TRUE,10058572,"http://purl.bioontology.org/ontology/MEDDRA/10058572","Viral test positive","10059424",NA,NA,NA,NA
"Fungus identification test","Fungus identification test",TRUE,10067872,"http://purl.bioontology.org/ontology/MEDDRA/10067872","Fungal test","10070457",NA,NA,NA,NA
"Meniscus lesion","Meniscus lesion",TRUE,10053777,"http://purl.bioontology.org/ontology/MEDDRA/10053777","Meniscus injury","10072970",NA,NA,NA,NA
"Parvovirus B19 serology positive","Parvovirus B19 serology positive",TRUE,10060146,"http://purl.bioontology.org/ontology/MEDDRA/10060146","Parvovirus B19 test positive","10070338",NA,NA,NA,NA
"Myodesopsia","Myodesopsia",TRUE,10028623,"http://purl.bioontology.org/ontology/MEDDRA/10028623","Vitreous floaters","10047654",NA,NA,NA,NA
"Bacterial culture positive","Bacterial culture positive",TRUE,10058588,"http://purl.bioontology.org/ontology/MEDDRA/10058588","Bacterial test positive","10059421",NA,NA,NA,NA
"Cyclic citrullinated peptide A increased",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parvovirus B19 serology","Parvovirus B19 serology",TRUE,10060125,"http://purl.bioontology.org/ontology/MEDDRA/10060125","Parvovirus B19 test","10070366",NA,NA,NA,NA
"Clostridium difficile toxin test positive","Clostridium difficile toxin test positive",TRUE,10064052,"http://purl.bioontology.org/ontology/MEDDRA/10064052","Clostridium test positive","10070027",NA,NA,NA,NA
