pt,hlgt,sog,sog_name,hlgt_name,pt_name
10013443,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Disseminated intravascular coagulation in newborn
10014080,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Ecchymosis
10016079,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Factor VII deficiency
10019008,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Haemorrhagic disease of newborn
10019009,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Haemorrhagic disorder
10019617,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Henoch-Schonlein purpura
10020608,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Hypercoagulation
10020764,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Hypersensitivity vasculitis
10020973,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Hypocoagulable state
10021688,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Increased tendency to bruise
10034754,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Petechiae
10037549,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Purpura
10037556,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Purpura fulminans
10043645,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Thrombotic microangiopathy
10047097,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Vascular purpura
10047623,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Vitamin C deficiency
10047715,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Von Willebrand's disease
10048619,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Factor VIII inhibition
10048930,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Factor V deficiency
10049862,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Abnormal clotting factor
10051124,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Hyperfibrinogenaemia
10051292,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Protein S deficiency
10051298,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Protein C deficiency
10053745,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Acquired haemophilia
10057739,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Purpura non-thrombocytopenic
10058279,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Factor V Leiden mutation
10061992,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Haemophilia
10062713,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Haemorrhagic diathesis
10065304,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Spontaneous haematoma
10067787,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Coagulation factor deficiency
10069440,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Henoch-Schonlein purpura nephritis
10069495,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Acquired Von Willebrand's disease
10069666,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Methylenetetrahydrofolate reductase polymorphism
10070309,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Methylenetetrahydrofolate reductase deficiency
10070599,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Acute haemorrhagic oedema of infancy
10072726,10064477,10005329,Blood and lymphatic system disorders,Coagulopathies and bleeding diatheses (excl thrombocytopenic),Chronic pigmented purpura
10001115,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Adams-Stokes syndrome
10003119,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Arrhythmia
10003124,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Arrhythmia neonatal
10003130,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Arrhythmia supraventricular
10003658,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrial fibrillation
10003662,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrial flutter
10003668,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrial tachycardia
10003671,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrioventricular block
10003673,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrioventricular block complete
10003674,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrioventricular block first degree
10003677,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrioventricular block second degree
10006093,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Bradycardia
10006094,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Bradycardia foetal
10006578,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Bundle branch block
10006580,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Bundle branch block left
10006582,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Bundle branch block right
10007515,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Cardiac arrest
10007617,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Cardio-respiratory arrest
10007618,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Cardio-respiratory arrest neonatal
10010276,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Conduction disorder
10012118,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Defect conduction intraventricular
10015856,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Extrasystoles
10024803,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Long QT syndrome
10029458,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Nodal arrhythmia
10029470,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Nodal rhythm
10040736,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sinoatrial block
10040738,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sinus arrest
10040739,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sinus arrhythmia
10040741,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sinus bradycardia
10040752,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sinus tachycardia
10042434,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sudden death
10042602,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Supraventricular extrasystoles
10042604,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Supraventricular tachycardia
10043071,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Tachycardia
10043074,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Tachycardia foetal
10043079,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Tachycardia paroxysmal
10044066,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Torsade de pointes
10047281,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Ventricular arrhythmia
10047289,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Ventricular extrasystoles
10047290,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Ventricular fibrillation
10047294,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Ventricular flutter
10047302,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Ventricular tachycardia
10048015,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Wolff-Parkinson-White syndrome
10049418,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Sudden cardiac death
10049447,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Tachyarrhythmia
10049765,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Bradyarrhythmia
10049993,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Cardiac death
10052840,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Cardiac flutter
10054015,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Agonal rhythm
10058151,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Pulseless electrical activity
10058155,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Heart alternation
10059027,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Brugada syndrome
10061158,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Foetal heart rate disorder
10061592,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Cardiac fibrillation
10063080,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Postural orthostatic tachycardia syndrome
10069571,10007521,10007541,Cardiac disorders,Cardiac arrhythmias,Atrioventricular dissociation
10007649,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Cardiovascular disorder
10009691,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Clubbing
10011703,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Cyanosis
10011704,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Cyanosis central
10013573,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dizziness
10013576,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dizziness exertional
10013578,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dizziness postural
10013968,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dyspnoea
10013969,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dyspnoea at rest
10013971,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dyspnoea exertional
10013974,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Dyspnoea paroxysmal nocturnal
10018964,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Haemoptysis
10019273,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Heart disease congenital
10019315,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Heart transplant rejection
10020823,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Hypertensive heart disease
10031123,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Orthopnoea
10033557,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Palpitations
10036653,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Presyncope
10042772,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Syncope
10048620,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Intracardiac thrombus
10048632,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Atrial thrombosis
10049235,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Nocturnal dyspnoea
10052088,10007539,10007541,Cardiac disorders,Cardiac disorder signs and symptoms,Foetal cardiac disorder
